1,55,72052010,72052288,72052149,0.787685715923172
1,56,73302604,74103045,73702824.5,0.785025256719552
1,57,75328281,75514985,75421633,0.782831400146716
1,58,75880996,75889079,75885037.5,0.782340566159121
1,59,78031349,78099399,78065374,0.780604875719035
1,60,Inf,-Inf,NaN,NaN
1,61,80410604,80531470,80471037,0.779787838594685
1,62,81345283,82176939,81761111,0.779824216090891
1,63,82338088,83113960,82726024,0.780067983981237
1,64,84175752,84269107,84222429.5,0.780812597925228
1,65,85294410,85294656,85294533,0.781620149038728
1,66,86578295,87055982,86817138.5,0.783160242694237
1,67,87573900,88283307,87928603.5,0.784575859022586
1,68,88539617,88688618,88614117.5,0.785571567069728
1,69,90130173,90402192,90266182.5,0.788355548843319
1,70,90759099,90759099,90759099,0.78929141887728
1,71,93002837,93279488,93141162.5,0.794495700326134
1,72,Inf,-Inf,NaN,NaN
1,73,95394906,96382717,95888811.5,0.801901515251264
1,74,96568643,97390136,96979389.5,0.805257592734802
1,75,98238089,98626202,98432145.5,0.81009595429539
1,76,99438573,100041952,99740262.5,0.814812049159996
1,77,Inf,-Inf,NaN,NaN
1,78,101773849,101892420,101833134.5,0.823065808363201
1,79,103137397,103434094,103285745.5,0.82930712876513
1,80,Inf,-Inf,NaN,NaN
1,81,105821510,106378470,106099990,0.842594001478943
1,82,107089818,107384385,107237101.5,0.848409829766563
1,83,Inf,-Inf,NaN,NaN
1,84,109195629,109573676,109384652.5,0.860095681883466
1,85,Inf,-Inf,NaN,NaN
1,86,111480027,111480027,111480027,0.872382470798023
1,87,113417379,113490141,113453760,0.884755323380407
1,88,113985264,115133685,114559474.5,0.892025670197871
1,89,116335106,116423933,116379519.5,0.904522904217504
1,90,117512844,117619160,117566002,0.913024852831683
1,91,118777869,118844803,118811336,0.922249924691244
1,92,Inf,-Inf,NaN,NaN
1,93,121039462,121113938,121076700,0.939822627780504
1,94,122452047,122452057,122452052,0.950989762322961
1,95,123031955,123837382,123434668.5,0.95919869516201
1,96,124068757,125350385,124709571,0.970135883976389
1,97,126041848,126338729,126190288.5,0.983244830376613
1,98,127288890,127288890,127288890,0.993252890444921
1,99,128632323,128776905,128704614,1.00650415729004
1,100,129499735,129714829,129607282,1.01516147301551
1,101,131245244,131245244,131245244,1.03128503321039
1,102,131318461,132174829,131746645,1.03632742145176
1,103,Inf,-Inf,NaN,NaN
1,104,134580248,134580248,134580248,1.06576437325257
1,105,Inf,-Inf,NaN,NaN
1,106,136277924,136625673,136451798.5,1.0860834553728
1,107,137061760,137391425,137226592.5,1.0946993214805
1,108,138142367,138142367,138142367,1.10503700625623
1,109,Inf,-Inf,NaN,NaN
1,110,141531241,141531241,141531241,1.14474408180114
1,111,Inf,-Inf,NaN,NaN
1,112,143347024,143359127,143353075.5,1.16703514516876
1,113,144023094,144790879,144406986.5,1.18023192444133
1,114,145633097,145633239,145633168,1.19586408748446
1,115,Inf,-Inf,NaN,NaN
1,116,147649663,147649663,147649663,1.22222248022677
1,117,Inf,-Inf,NaN,NaN
1,118,149119710,149119710,149119710,1.24194815608949
1,119,150197900,151109527,150653713.5,1.26299067233289
1,120,151608288,152342309,151975298.5,1.28149497070652
1,121,Inf,-Inf,NaN,NaN
1,122,154114158,154114285,154114221.5,1.31217998624845
1,123,154605477,155050151,154827814,1.32261978526867
1,124,155445554,155654021,155549787.5,1.33328535232348
1,125,156538750,156598900,156568825,1.3485159630496
1,126,157576744,157837373,157707058.5,1.36577247455703
2,1,904065,994302,949183.5,2.14047385546283
2,2,1221766,1900231,1560998.5,2.11389369203075
2,3,3838134,3838134,3838134,2.01707024841693
2,4,4151312,4565625,4358468.5,1.9954117401896
2,5,5037866,5468654,5253260,1.95857215988734
2,6,6047203,7321910,6684556.5,1.90070997986171
2,7,Inf,-Inf,NaN,NaN
2,8,9040388,9810493,9425440.5,1.79356706811353
2,9,Inf,-Inf,NaN,NaN
2,10,13397901,13853729,13625815,1.63870631772275
2,11,14496313,14891071,14693692,1.60113666354209
2,12,15996328,16177570,16086949,1.553217440276
2,13,16598985,17353751,16976368,1.52327706435528
2,14,Inf,-Inf,NaN,NaN
2,15,18632651,19695109,19163880,1.45179412990724
2,16,20108878,20377187,20243032.5,1.41765851319747
2,17,21214256,21214256,21214256,1.38757445337231
2,18,21904767,21904767,21904767,1.36655294984276
2,19,23089873,23544285,23317079,1.32450819667357
2,20,24039833,24519348,24279590.5,1.29658589863518
2,21,25279208,25279208,25279208,1.26821511881234
2,22,26592749,27042889,26817819,1.22579716172235
2,23,27450149,27453484,27451816.5,1.20875948756007
2,24,28283672,28759195,28521433.5,1.18059863473945
2,25,29529732,29529966,29529849,1.1547199977008
2,26,30157601,30585904,30371752.5,1.13361324740487
2,27,Inf,-Inf,NaN,NaN
2,28,31569591,31994930,31782260.5,1.09926859328903
2,29,Inf,-Inf,NaN,NaN
2,30,Inf,-Inf,NaN,NaN
2,31,35386072,36067311,35726691.5,1.00998760071336
2,32,36969965,37635484,37302724.5,0.977100114774869
2,33,38804898,39116017,38960457.5,0.944224068109831
2,34,40019181,40021343,40020262,0.924128180945198
2,35,41304807,41304807,41304807,0.900734931393389
2,36,43791860,43791860,43791860,0.858445597301264
2,37,44754820,45554413,45154616.5,0.836953246129644
2,38,46700436,47413996,47057216,0.808935958405422
2,39,48299457,48977118,48638287.5,0.787416851520103
2,40,Inf,-Inf,NaN,NaN
2,41,51940451,51940451,51940451,0.747635569275738
2,42,52344464,52549118,52446791,0.742153071024806
2,43,53474378,54078449,53776413.5,0.728537872932011
2,44,54696204,54790728,54743466,0.719346433960719
2,45,55998204,56267092,56132648,0.707190790174376
2,46,57800750,57800824,57800787,0.69422704537845
2,47,58291941,58291941,58291941,0.690749645576381
2,48,59591790,59720643,59656216.5,0.681900922371423
2,49,61341898,61487742,61414820,0.672252873042336
2,50,62864140,62864140,62864140,0.665790142084701
2,51,63581955,63834654,63708304.5,0.662645745387675
2,52,65068977,65301812,65185394.5,0.658241525153303
2,53,66885868,66886364,66886116,0.654900839557487
2,54,Inf,-Inf,NaN,NaN
2,55,69569936,69569936,69569936,0.653396515770918
2,56,69931775,69931775,69931775,0.653546529017527
2,57,71246307,71246307,71246307,0.654797035944429
2,58,72731082,73734113,73232597.5,0.658785684735361
2,59,74073652,74124850,74099251,0.661317605155685
2,60,76214807,76598319,76406563,0.670403041387475
2,61,76816294,77340874,77078584,0.673690257520229
2,62,Inf,-Inf,NaN,NaN
2,63,78942271,79888439,79415355,0.687371668393718
2,64,80369206,80887493,80628349.5,0.695852116589991
2,65,82707674,84751796,83729735,0.721818867998925
2,66,Inf,-Inf,NaN,NaN
2,67,87929309,87929725,87929517,0.766799285752773
2,68,89908273,90647572,90277922.5,0.796874502605289
2,69,91119074,91710129,91414601.5,0.812699850670777
2,70,93975656,93975656,93975656,0.85138794143101
2,71,94865154,94982172,94923663,0.866773884512667
2,72,96848559,97794765,97321662,0.908261758428198
2,73,97957193,98693612,98325402.5,0.926720690278392
2,74,100273809,100274075,100273942,0.964396381001858
2,75,Inf,-Inf,NaN,NaN
2,76,Inf,-Inf,NaN,NaN
2,77,Inf,-Inf,NaN,NaN
2,78,107005982,107596387,107301184.5,1.12046472533618
2,79,108120531,108665467,108392999,1.14755095197382
2,80,109183075,109292155,109237615,1.16902820304846
2,81,109839219,110519573,110179396,1.19351484397914
2,82,111363684,111363684,111363684,1.22511287973455
2,83,112339310,112870349,112604829.5,1.2591917187628
2,84,113349793,114090325,113720059,1.29065456144485
2,85,114186713,114186713,114186713,1.30405613952706
2,86,115913404,115916721,115915062.5,1.35490625850751
2,87,116336755,117241148,116788951.5,1.38134519087961
2,88,117287194,118563506,117925350,1.41645757823518
2,89,119231790,119630462,119431126,1.46425674246389
2,90,121027220,121027220,121027220,1.51650802785695
2,91,Inf,-Inf,NaN,NaN
2,92,122707232,122817486,122762359,1.57516180548467
2,93,123985144,124702630,124343887,1.63030236666822
2,94,125632673,125653839,125643256,1.67680382398664
2,95,Inf,-Inf,NaN,NaN
2,96,127888341,127888341,127888341,1.75969801726343
2,97,128812320,129348719,129080519.5,1.80502821669499
2,98,Inf,-Inf,NaN,NaN
2,99,130939064,131347628,131143346,1.88561278740942
2,100,131975035,131975067,131975051,1.91887420008316
2,101,Inf,-Inf,NaN,NaN
2,102,134281005,134281005,134281005,2.01341000251616
3,1,535711,1207801,871756,2.00417855571399
3,2,2119316,3029827,2574571.5,1.94756186631426
3,3,Inf,-Inf,NaN,NaN
3,4,4968828,5252343,5110585.5,1.86581672299449
3,5,5677391,5677391,5677391,1.84796766812708
3,6,6900453,8071851,7486152,1.79203771698334
3,7,8303771,8507896,8405833.5,1.76420056057116
3,8,10245891,10245891,10245891,1.70972137580139
3,9,11931348,12824913,12378130.5,1.64861991710949
3,10,13779538,14139949,13959743.5,1.60470394763101
3,11,14884969,15808470,15346719.5,1.56717844744871
3,12,16053896,16881296,16467596,1.5375256399914
3,13,Inf,-Inf,NaN,NaN
3,14,19843289,21489394,20666341.5,1.43179694184993
3,15,21866411,22624014,22245212.5,1.39422401324904
3,16,23206319,23679173,23442746,1.36652216799111
3,17,25123760,25123760,25123760,1.32879511318961
3,18,26589623,27005679,26797651,1.2925728353495
3,19,27554640,28978142,28266391,1.26189535268463
3,20,29308968,29883664,29596316,1.23500867596857
3,21,Inf,-Inf,NaN,NaN
3,22,32325766,32325766,32325766,1.18248175786276
3,23,32577350,33276539,32926944.5,1.17139190585107
3,24,33441910,33514564,33478237,1.16137445328238
3,25,35785053,36502738,36143895.5,1.1149908736406
3,26,36826828,39097420,37962124,1.08530543075315
3,27,39777226,39978795,39878010.5,1.05573891287202
3,28,40758728,41673560,41216144,1.03613126214371
3,29,42134780,43202116,42668448,1.01582122146246
3,30,44980506,44980506,44980506,0.985572159542339
3,31,46699846,46699846,46699846,0.964737719598612
3,32,Inf,-Inf,NaN,NaN
3,33,Inf,-Inf,NaN,NaN
3,34,49734521,50509843,50122182,0.927481088614337
3,35,50813514,52271047,51542280.5,0.91366835715862
3,36,52834458,53844578,53339518,0.897572152615623
3,37,54574606,56363719,55469162.5,0.880501706628601
3,38,57705925,58321608,58013766.5,0.862953619686917
3,39,58586849,59564433,59075641,0.856547883187238
3,40,60193801,60758182,60475991.5,0.848926053538746
3,41,61193516,61979669,61586592.5,0.843549130505329
3,42,63027316,63257582,63142449,0.83701007824435
3,43,63617142,64159983,63888562.5,0.834285596753573
3,44,64724037,64724058,64724047.5,0.831551232089808
3,45,65924550,66702642,66313596,0.827272142383509
3,46,67226424,67827369,67526896.5,0.824820351667343
3,47,67989590,68096832,68043211,0.823990873990435
3,48,69043389,69043519,69043454,0.822747236620501
3,49,Inf,-Inf,NaN,NaN
3,50,Inf,-Inf,NaN,NaN
3,51,72296054,73866964,73081509,0.822598987904554
3,52,74179845,74746341,74463093,0.82434149251362
3,53,Inf,-Inf,NaN,NaN
3,54,Inf,-Inf,NaN,NaN
3,55,78293597,78293597,78293597,0.833954066211797
3,56,79674161,79674161,79674161,0.839141506688745
3,57,80822575,81506020,81164297.5,0.845765138747191
3,58,82250730,82513966,82382348,0.851969360977491
3,59,83179359,83195596,83187477.5,0.856460452912633
3,60,84455380,85120289,84787834.5,0.866309352318572
3,61,Inf,-Inf,NaN,NaN
3,62,86762502,87477115,87119808.5,0.882856907365344
3,63,87635655,88366108,88000881.5,0.889786930701039
3,64,Inf,-Inf,NaN,NaN
3,65,89979575,90229884,90104729.5,0.907838567147163
3,66,90653231,91180082,90916656.5,0.915372108254235
3,67,91474476,92168986,91821731,0.924142098195689
3,68,92296635,93025923,92661279,0.932627929273067
3,69,93330506,93395126,93362816,0.939977717239044
3,70,94642183,94642183,94642183,0.953988193327945
3,71,95924827,96782097,96353462,0.973954250354994
3,72,97032218,97392388,97212303,0.984503264107135
3,73,97849703,98288454,98069078.5,0.995378933654319
3,74,99436834,99436894,99436864,1.01346992357268
3,75,Inf,-Inf,NaN,NaN
3,76,101636334,101636723,101636528.5,1.04444307070657
3,77,Inf,-Inf,NaN,NaN
3,78,104074109,104163830,104118969.5,1.08218155669183
3,79,104331135,104874970,104603052.5,1.0898845861885
3,80,105255977,105878862,105567419.5,1.1055647218146
3,81,106347242,107179713,106763477.5,1.12563088055913
3,82,108148228,108148228,108148228,1.1497186004317
3,83,Inf,-Inf,NaN,NaN
3,84,109459957,109858507,109659232,1.17705038655466
3,85,111153856,111430815,111292335.5,1.20782046709158
3,86,112062155,112137849,112100002,1.22351020965336
3,87,112452651,113433557,112943104,1.24022163700391
3,88,113786118,113786118,113786118,1.25727173590416
3,89,114730114,114730114,114730114,1.27676821566719
3,90,Inf,-Inf,NaN,NaN
3,91,116360247,117116593,116738420,1.31966600360619
3,92,117409488,118339985,117874736.5,1.34479370101785
3,93,Inf,-Inf,NaN,NaN
3,94,120622998,120622998,120622998,1.40812356400429
4,1,172722,631320,402021,1.71691554602755
4,2,4138532,4138532,4138532,1.61433715748729
4,3,4974139,4974139,4974139,1.59227990964643
4,4,5712527,6992991,6352759,1.55659416956893
4,5,7265175,7779207,7522191,1.52701171158543
4,6,8053930,9101494,8577712,1.50085337316473
4,7,Inf,-Inf,NaN,NaN
4,8,10823973,11121169,10972571,1.44341209765804
4,9,11520676,12678906,12099791,1.41729268959739
4,10,13638477,14021470,13829973.5,1.37834390772013
4,11,15208171,15721379,15464775,1.34281321461549
4,12,16324115,16991369,16657742,1.31766470510984
4,13,17200289,18487797,17844043,1.29330881646724
4,14,18689373,19813614,19251493.5,1.26525592207299
4,15,20166916,20558788,20362852,1.2437513782071
4,16,21415998,21855057,21635527.5,1.21982636349772
4,17,Inf,-Inf,NaN,NaN
4,18,23806197,24183919,23995058,1.17744959480829
4,19,25243131,25998524,25620827.5,1.14974795422237
4,20,26490087,27357308,26923697.5,1.1284297670392
4,21,27905593,28413730,28159661.5,1.10893128847256
4,22,Inf,-Inf,NaN,NaN
4,23,30200987,31376374,30788680.5,1.06980362838939
4,24,31975516,31975587,31975551.5,1.05318578235024
4,25,33943187,33966904,33955045.5,1.02691818022595
4,26,Inf,-Inf,NaN,NaN
4,27,35939871,35939871,35939871,1.00239770950368
4,28,36966070,37631099,37298584.5,0.9866617692002
4,29,38297560,38297560,38297560,0.975636280593859
4,30,39719917,39719917,39719917,0.960733694536475
4,31,40792066,40793700,40792883,0.950110380708727
4,32,43175304,43175304,43175304,0.928424209795197
4,33,43763107,44240084,44001595.5,0.921515373020209
4,34,45743438,45743508,45743473,0.907984596679515
4,35,Inf,-Inf,NaN,NaN
4,36,47426298,47774924,47600611,0.895102679889324
4,37,49371057,49371132,49371094.5,0.884305679550943
4,38,Inf,-Inf,NaN,NaN
4,39,51370504,52141036,51755770,0.87205236976832
4,40,52801266,52851178,52826222,0.867406494083501
4,41,54452821,54452821,54452821,0.86136042798817
4,42,56082395,56100964,56091679.5,0.856505195183759
4,43,56671816,57038837,56855326.5,0.854666706137895
4,44,57984488,58460667,58222577.5,0.852048141907132
4,45,58998551,59755380,59376965.5,0.850509779356497
4,46,Inf,-Inf,NaN,NaN
4,47,61153837,61871789,61512813,0.849287073856931
4,48,62743112,62981078,62862095,0.84960106746243
4,49,63163008,63739671,63451339.5,0.85000209274451
4,50,64780881,64780881,64780881,0.851496335676444
4,51,66067533,66854427,66460980,0.854552779924871
4,52,67220049,67222400,67221224.5,0.85636444629161
4,53,68821397,68821397,68821397,0.861050294279376
4,54,70369894,70719198,70544546,0.867419288099822
4,55,Inf,-Inf,NaN,NaN
4,56,73231710,73590417,73411063.5,0.88105388197806
4,57,Inf,-Inf,NaN,NaN
4,58,Inf,-Inf,NaN,NaN
4,59,77555681,77555681,77555681,0.907481228169251
4,60,77831834,78523846,78177840,0.912133476979431
4,61,78984023,79748247,79366135,0.921516091461422
4,62,80914307,80932431,80923369,0.934799563699251
4,63,81205652,82002903,81604277.5,0.940959917133663
4,64,83159877,83216453,83188165,0.956118510324007
4,65,83837888,83996686,83917287,0.963486200886796
4,66,85305414,85305414,85305414,0.978192066733517
4,67,86690771,86690771,86690771,0.993756277487507
4,68,87190783,87715917,87453350,1.00270212654005
4,69,88782951,89488002,89135476.5,1.02338530747421
4,70,89628132,90801523,90214827.5,1.03734546716902
4,71,91153388,91227550,91190469,1.05042747066327
4,72,92235197,92603286,92419241.5,1.06752941552013
4,73,94076168,94076168,94076168,1.091695028612
4,74,94499928,94499928,94499928,1.09807910400196
4,75,Inf,-Inf,NaN,NaN
4,76,96436124,96551087,96493605.5,1.12922795665423
4,77,Inf,-Inf,NaN,NaN
4,78,99310432,100548168,99929300,1.18721623232421
4,79,100828132,102128919,101478525.5,1.21514855578179
4,80,Inf,-Inf,NaN,NaN
4,81,103415055,104661824,104038439.5,1.26373370134417
4,82,105238190,105901569,105569879.5,1.29424679820162
4,83,Inf,-Inf,NaN,NaN
4,84,108486695,108486695,108486695,1.3553603314979
4,85,109338929,110839264,110089096.5,1.39060712477494
4,86,111590159,111590159,111590159,1.42470110804947
4,87,112645299,112647186,112646242.5,1.44931209792564
4,88,113676016,113676016,113676016,1.47380620891523
4,89,Inf,-Inf,NaN,NaN
4,90,116485005,116485311,116485158,1.5431157124439
4,91,Inf,-Inf,NaN,NaN
4,92,Inf,-Inf,NaN,NaN
4,93,118676822,119232945,118954883.5,1.60706290771974
4,94,120228900,120228900,120228900,1.64115222390145
5,1,Inf,-Inf,NaN,NaN
5,2,1985730,2074145,2029937.5,1.61563282228256
5,3,Inf,-Inf,NaN,NaN
5,4,3531860,4039813,3785836.5,1.56233212630071
5,5,Inf,-Inf,NaN,NaN
5,6,5693007,6282795,5987901,1.49785730548948
5,7,7104140,7104140,7104140,1.46618157574501
5,8,7733715,8562727,8148221,1.4371666495582
5,9,9130973,9652848,9391910.5,1.40337809638541
5,10,10482135,10737307,10609721,1.37110752049086
5,11,11158112,11647027,11402569.5,1.35053131102861
5,12,13129039,14675183,13902111,1.28789971061806
5,13,15083929,16222106,15653017.5,1.24604994920939
5,14,Inf,-Inf,NaN,NaN
5,15,18739471,20983776,19861623.5,1.1522750593561
5,16,21389536,21876606,21633071,1.11568396064446
5,17,23645816,24067897,23856856.5,1.07216457522237
5,18,24383455,25102148,24742801.5,1.05557561958928
5,19,25597342,25933264,25765303,1.03696017713271
5,20,26972692,26972692,26972692,1.01571061596649
5,21,29388592,29388592,29388592,0.975571352139193
5,22,29948479,30417623,30183051,0.963065059551553
5,23,30838687,32314014,31576350.5,0.941960522687688
5,24,32802226,32928324,32865275,0.923376792925204
5,25,Inf,-Inf,NaN,NaN
5,26,35234997,36331150,35783073.5,0.884644675936293
5,27,37071026,38248775,37659900.5,0.862177120165763
5,28,38963375,40144186,39553780.5,0.841446747333364
5,29,40560225,40560225,40560225,0.831223748647194
5,30,41521945,42868612,42195278.5,0.815789730306967
5,31,43003607,43675971,43339789,0.805850979366274
5,32,Inf,-Inf,NaN,NaN
5,33,47101621,47103749,47102685,0.778194501639869
5,34,47460701,49553247,48506974,0.769845853846791
5,35,51058943,51391652,51225297.5,0.75673159905591
5,36,52127126,53080140,52603633,0.751616967761815
5,37,54369185,55652628,55010906.5,0.745161556877601
5,38,Inf,-Inf,NaN,NaN
5,39,58003271,60380351,59191811,0.741437802866535
5,40,60665676,61640618,61153147,0.74296585260071
5,41,62345992,63273386,62809689,0.74588566014572
5,42,63994171,65261569,64627870,0.750807806225478
5,43,65693887,66948313,66321100,0.757007982188322
5,44,67902781,68880383,68391582,0.766707972634612
5,45,69351812,70288530,69820171,0.774759647944292
5,46,71164137,71810896,71487516.5,0.785560246713295
5,47,72077537,72077537,72077537,0.789744304436141
5,48,74199318,74199318,74199318,0.806354814091226
5,49,75366097,75479951,75423024,0.817047589762219
5,50,Inf,-Inf,NaN,NaN
5,51,76991652,76996499,76994075.5,0.831969076192171
5,52,78206393,78675577,78440985,0.846898564924097
5,53,79722978,79906618,79814798,0.862127272836594
5,54,81342964,82442189,81892576.5,0.887109016155033
5,55,82957975,84057383,83507679,0.908149262922628
5,56,84702122,84702308,84702215,0.924623083615313
5,57,85723823,86805776,86264799.5,0.947343829610969
5,58,87293000,87843519,87568259.5,0.967312333541605
5,59,88945419,88979077,88962248,0.98968989788218
5,60,90346816,90866134,90606475,1.0174425281437
5,61,91320701,92191685,91756193,1.03772166147384
5,62,93567271,93567271,93567271,1.07112379834617
5,63,94645698,94909388,94777543,1.09443917628219
5,64,97080119,97828652,97454385.5,1.14883602475566
5,65,98317683,98756059,98536871,1.1719397637545
5,66,100206460,100746458,100476459,1.21493028668138
5,67,101813801,102937852,102375826.5,1.25901152049476
5,68,104415216,104415216,104415216,1.30852608405283
5,69,105687089,105870613,105778851,1.34289542620848
5,70,Inf,-Inf,NaN,NaN
5,71,107362671,108338670,107850670.5,1.39704890142819
5,72,108416972,108909524,108663248,1.41892530462854
5,73,109319236,109634728,109476982,1.44119260033865
5,74,110429403,111229861,110829632,1.47900358447655
5,75,112009186,112045991,112027588.5,1.51332100997352
5,76,112975725,112978999,112977362,1.54108335408768
5,77,113572428,114610945,114091686.5,1.57428087068642
5,78,Inf,-Inf,NaN,NaN
5,79,116669896,116787507,116728701.5,1.6555309758358
5,80,117965596,117965596,117965596,1.69494400034432
5,81,118752297,118752384,118752340.5,1.72044602276753
5,82,119283474,119283474,119283474,1.73785279610528
6,1,Inf,-Inf,NaN,NaN
6,2,2164733,2296875,2230804,1.56161561989701
6,3,2642053,3854279,3248166,1.53590369968982
6,4,Inf,-Inf,NaN,NaN
6,5,5205310,7634571,6419940.5,1.45882138535859
6,6,8006146,8272837,8139491.5,1.41898049854071
6,7,9550236,9550300,9550268,1.38731686697721
6,8,10874111,11301727,11087919,1.35385601208164
6,9,12118842,12703601,12411221.5,1.32593672326473
6,10,Inf,-Inf,NaN,NaN
6,11,13897068,14094866,13995967,1.29356916726349
6,12,14674345,15214862,14944603.5,1.27475057821413
6,13,16636355,16636355,16636355,1.24222532839479
6,14,16909574,16909574,16909574,1.23709686089967
6,15,17904646,18723072,18313859,1.21128344686539
6,16,18854546,19456660,19155603,1.19624861270553
6,17,21414853,21414895,21414874,1.15751774727806
6,18,21588640,22109684,21849162,1.15034372925658
6,19,23016620,23618990,23317805,1.12673065226459
6,20,24111562,24707355,24409458.5,1.10982641202815
6,21,25192787,25192811,25192799,1.09803667857288
6,22,26925931,28098371,27512151,1.06479630574937
6,23,28753920,30365819,29559869.5,1.03752073387702
6,24,30553830,31484656,31019243,1.01926768782146
6,25,32897451,32901472,32899461.5,0.997205707344499
6,26,33396376,35360248,34378312,0.981004162668822
6,27,35648890,36300027,35974458.5,0.964654707585517
6,28,37401600,38042286,37721943,0.948108786309085
6,29,38580494,39470947,39025720.5,0.936685737297668
6,30,Inf,-Inf,NaN,NaN
6,31,41253845,41279070,41266457.5,0.918893604304768
6,32,Inf,-Inf,NaN,NaN
6,33,42319104,43175657,42747380.5,0.908411535282077
6,34,43990690,43990690,43990690,0.900396029574349
6,35,Inf,-Inf,NaN,NaN
6,36,45621239,46083225,45852232,0.889733908410024
6,37,46666718,47983800,47325259,0.882435033914636
6,38,48575378,48815917,48695647.5,0.876547500750955
6,39,49452959,50255777,49854368,0.872248295689954
6,40,51044824,51215544,51130184,0.868234237765185
6,41,52865298,52865298,52865298,0.863985480036911
6,42,53416254,53858183,53637218.5,0.862543642375661
6,43,Inf,-Inf,NaN,NaN
6,44,56234508,56234508,56234508,0.859719675386396
6,45,56903453,58027267,57465360,0.859473054878533
6,46,59126780,60173472,59650126,0.860764184426833
6,47,60221940,60221940,60221940,0.861467296873158
6,48,62111761,62236439,62174100,0.865009247325408
6,49,Inf,-Inf,NaN,NaN
6,50,Inf,-Inf,NaN,NaN
6,51,66307093,66307093,66307093,0.878334808093659
6,52,67213645,67213668,67213656.5,0.882316219823561
6,53,67910310,69184582,68547446,0.88886620749555
6,54,69601707,70209569,69905638,0.89638311095917
6,55,71579177,71579177,71579177,0.906820786289701
6,56,72727790,72737405,72732597.5,0.914769977874856
6,57,73057109,73639744,73348426.5,0.919266603498095
6,58,74301774,75380980,74841377,0.930897148800456
6,59,75746331,77585276,76665803.5,0.946512201874804
6,60,79006685,79527238,79266961.5,0.971442242239298
6,61,Inf,-Inf,NaN,NaN
6,62,81499583,82706743,82103163,1.00219785000893
6,63,83374529,84351311,83862920,1.023154340248
6,64,85178107,87022281,86100194,1.05186925633818
6,65,87396177,88132026,87764101.5,1.07472903153548
6,66,88421804,89479553,88950678.5,1.09181456971752
6,67,90515138,90515138,90515138,1.11533837297903
6,68,90989420,90989420,90989420,1.1226938776437
6,69,92807218,92807218,92807218,1.15185089909308
6,70,93254991,93272414,93263702.5,1.15941332104822
6,71,94140822,94798529,94469675.5,1.17985675462608
6,72,95080255,95163355,95121805,1.19119226826821
6,73,96260709,96260709,96260709,1.21146163168578
6,74,98222812,98222812,98222812,1.24779134052013
6,75,99028913,99203562,99116237.5,1.26492480417246
6,76,99559664,100059005,99809334.5,1.27847127376928
6,77,Inf,-Inf,NaN,NaN
6,78,101464142,102393937,101929039.5,1.32128192376862
6,79,102659834,103257592,102958713,1.34282904175724
6,80,103543675,103827633,103685654,1.3583369760398
6,81,104727036,104940024,104833530,1.38332336724689
